6.47,1,.4686545,317.8207,4417.335,3033.797
6.48,1,.471141,318.4219,4410.26,3028.611
6.49,1,.47364,319.0236,4403.188,3023.43
6.5,1,.4761518,319.626,4396.119,3018.253
6.51,1,.4786763,320.2289,4389.054,3013.081
6.52,1,.4812137,320.8325,4381.992,3007.915
6.53,1,.4837639,321.4366,4374.934,3002.752
6.54,1,.4861066,322.0414,4369.861,2998.956
6.55,1,.4886823,322.6468,4362.802,2993.797
6.56,1,.4912711,323.2528,4355.746,2988.644
6.57,1,.4938729,323.8594,4348.695,2983.497
6.58,1,.4964881,324.4666,4341.647,2978.354
6.59,1,.4991163,325.0744,4334.605,2973.217
6.6,1,.501758,325.6828,4327.567,2968.086
6.61,1,.5044129,326.2919,4320.533,2962.959
6.62,1,.5070817,326.9016,4313.501,2957.837
6.63,1,.5095401,327.5118,4308.366,2954.017
6.64,1,.5122362,328.1227,4301.328,2948.894
6.65,1,.5149471,328.7343,4294.286,2943.771
6.66,1,.5176725,329.3464,4287.241,2938.649
6.67,1,.5204139,329.9592,4280.184,2933.521
6.68,1,.5231712,330.5726,4273.115,2928.385
6.69,1,.5259475,331.1867,4266.011,2923.229
